M of C2H2__12C2-1H2__aCeTY,I,v,S,A,gm_a,gm_s,E_f,n_a,dt_a,V_i,V_f,Q_i,Q_f,Ierr,Iref,*,g_i,g_f
26,1,2636.004367999999,4.941858796897097e-40,0.0010543,,,8060.645862,,, 0 3 0 1 0 0 0E1g, 1 1 0 0 2 0 2E2u,  17A2g  1E1g,  18A2u  2E2g,0.0008944271909999159,,,105,111
26,1,2636.334401000001,2.141167214016346e-40,0.00035537,,,7983.9714890000005,,, 0 3 0 1 0 0 0E1g, 1 1 0 2 0 2 0A2u,  15A2g  1E1g,  16A2u  0A1g,0.0009055385138137417,,,93,99
26,1,2636.5399390000002,3.620180338176936e-28,0.42458,,,3661.961926,,, 1 1 0 1 0 0 0E1g, 1 0 0 1 1 0 0E2u,  16A2g  1E1g,  17A2u  2E2g,0.0007280109889280518,,,99,105
26,1,2636.8873909999993,2.5623417549533875e-25,0.48566000000000004,,,2218.600332,,, 0 1 0 0 0 0 1E1g, 0 0 0 0 2 0 0A2u,  27A1g  1E1g,  27A1u  0A2g,0.000565685424949238,,,55,55
26,1,2637.2265459999994,4.075443557960647e-28,0.0011120999999999998,,,2095.444134,,, 1 0 0 2 0 2 0E2g, 0 0 0 3 0 0 0E1u,  10A1g  2E2g,  11A1u  1E1g,0.0006708203932499369,,,21,23
26,1,2638.098685,3.8205709593458416e-35,3.7361e-05,,,5109.267218,,, 3 0 0 0 2 0 0A2u, 0 1 0 1 0 1 0A1g,  22A2u  0A1g,  21A2g  0A2g,0.0006324555320336758,,,135,129
26,1,2638.227129000001,1.1249742157115925e-25,0.90881,,,2354.4472379999997,,, 0 1 0 0 1 0 1E2g, 0 0 0 0 0 3 0E1u,  12A1g  2E2g,  12A1u  1E1g,0.0009219544457292887,,,25,25
26,1,2638.3056189999993,3.346611419254542e-25,1.022,,,2154.2990210000003,,, 0 1 0 0 2 0 0A1g, 0 0 0 3 0 0 0E1u,  12A1g  0A1g,  13A1u  1E1g,0.0007615773105863909,,,25,27
26,1,2638.7836720000005,5.156629392475439e-32,0.052799,,,5109.267218,,, 1 1 0 3 0 0 0E1u, 0 1 0 1 0 1 0A1g,  21A2u  1E1g,  21A2g  0A2g,0.0006324555320336758,,,129,129
26,1,2638.9318889999995,4.967657798803748e-38,3.6168e-05,,,6086.768032,,, 2 1 0 0 1 0 1E2g, 0 1 0 0 4 0 0A2u,   3A2g  2E2g,   2A2u  0A1g,0.0010816653826391967,,,21,15
26,1,2639.0874329999997,1.7019594389517765e-30,0.9452799999999999,,,4902.341047,,, 0 2 0 0 0 0 1E1g, 0 1 0 0 1 1 0A1u,  14A2g  1E1g,  13A2u  0A2g,0.001140175425099138,,,87,81
26,1,2639.376097,4.2378849231889e-29,0.0093333,,,3103.529822,,, 0 1 0 0 3 0 0E1g, 1 0 0 1 0 0 0E1u,  17A1g  1E1g,  18A1u  1E1g,0.001140175425099138,,,35,37
26,1,2640.2049239999997,3.109083572581226e-36,0.0012683,,,6298.501865,,, 0 2 0 3 0 0 0E1u, 1 1 0 1 0 0 0E1g,  17A2u  1E1g,  16A2g  1E1g,0.0008602325267042626,,,105,99
26,1,2640.5070459999997,2.9934152789965928e-34,0.09615800000000001,,,6162.920539,,, 2 1 0 0 1 0 1E2u, 1 1 0 1 0 0 0E1g,  11A2u  2E2g,  12A2g  1E1g,0.0006403124237432849,,,69,75
26,1,2640.551147,2.238257586535726e-31,0.12357,,,4900.877332999999,,, 0 2 0 0 0 0 1E1g, 0 1 0 1 1 0 0E2u,  14A2g  1E1g,  13A2u  2E2g,0.0007280109889280518,,,87,81
26,1,2640.5962580000005,2.227004455334291e-24,0.37459000000000003,,,1557.5341529999998,,, 0 1 0 1 0 0 0E1g, 0 0 0 1 1 0 0E2u,  12A1g  1E1g,  13A1u  2E2g,0.0008544003745317531,,,25,27
26,1,2640.7736409999998,8.649088864810591e-27,0.038583,,,2097.34527,,, 0 1 0 0 1 1 0A1u, 0 0 0 0 3 0 0E1g,   6A1u  0A1g,   6A1g  1E1g,0.0012041594578792295,,,13,13
26,1,2640.8053500000005,5.863470442531713e-31,0.38271,,,4935.282279,,, 1 1 0 0 3 0 0E1g, 1 0 0 1 3 0 0E2u,  14A2g  1E1g,  13A2u  2E2g,0.0007615773105863909,,,87,81
26,1,2641.124127,4.725939180037094e-26,0.007403,,,1542.806894,,, 1 0 0 0 3 0 0E1g, 0 0 0 0 2 0 0A2u,  12A1g  1E1g,  13A1u  0A2g,0.0004242640687119285,,,25,27
26,1,2641.1976170000007,2.2535332847646223e-31,0.030081,,,4352.145747,,, 2 0 0 0 0 0 4E2g, 1 0 0 0 0 3 0E1u,  12A1g  2E2g,  13A1u  1E1g,0.0009219544457292888,,,25,27
26,1,2641.6738689999993,3.7692350450459117e-35,0.27513000000000004,,,6891.689126,,, 1 2 0 1 0 0 0E1u, 1 1 0 1 1 0 0E2g,  17A2u  1E1g,  16A2g  2E2g,0.0009219544457292887,,,105,99
26,1,2641.769032,2.284530778969252e-31,0.1233,,,4655.308632,,, 1 1 0 2 0 0 1E1u, 0 1 0 1 1 0 0E2g,   4A2u  1E1g,   5A2g  2E2g,0.0006708203932499369,,,27,33
26,1,2641.9279080000006,2.896047281832382e-26,0.11485999999999999,,,2151.049099,,, 0 1 0 1 1 0 0E2u, 0 0 0 2 0 0 1E1g,   9A1u  2E2g,   8A1g  1E1g,0.0007615773105863909,,,19,17
26,1,2642.2120699999996,5.857165380376798e-37,0.00014506,,,6109.14531,,, 0 2 0 0 2 1 0E1u, 1 1 0 1 0 0 0E1g,  11A2u  1E1g,  10A2g  1E1g,0.0006708203932499369,,,69,63
26,1,2642.28474,5.901487057439641e-32,0.038286,,,4933.8028890000005,,, 1 1 0 0 3 0 0E1g, 0 1 0 1 1 0 0E2u,  14A2g  1E1g,  14A2u  2E2g,0.0007280109889280518,,,87,87
26,1,2642.6007839999993,2.773742417851001e-32,0.098875,,,4858.819746,,, 1 1 0 0 0 3 0E1u, 0 1 0 0 1 0 1E2g,   5A1u  1E1g,   6A1g  2E2g,0.0009848857801796104,,,11,13
26,1,2643.769537,2.988673426841567e-36,0.0014876,,,6390.5869729999995,,, 0 2 0 0 2 1 0E1g, 1 1 0 0 0 0 1E1u,  22A2g  1E1g,  21A2u  1E1g,0.0006403124237432849,,,135,129
26,1,2644.2718320000004,6.868410798079775e-30,0.1185,,,4120.8911259999995,,, 1 1 0 1 1 0 0E2u, 0 1 0 1 0 0 0E1g,  10A2u  2E2g,   9A2g  1E1g,0.0008544003745317531,,,63,57
26,1,2644.310563,7.613633682062017e-25,0.9405,,,2113.83302,,, 0 1 0 0 2 0 0A2u, 0 0 0 0 3 0 0E1g,   8A2u  0A1g,   7A2g  1E1g,0.0008544003745317531,,,51,45
26,1,2644.378509,1.753175858605913e-29,0.42882,,,4228.55303,,, 1 1 0 0 0 0 2A2u, 0 1 0 1 0 0 0E1g,  12A2u  0A1g,  13A2g  1E1g,0.0009055385138137417,,,75,81
26,1,2644.4005090000005,2.516955997222692e-30,0.078165,,,4051.649572,,, 1 1 0 1 0 1 0A1g, 0 1 0 0 0 0 1E1u,  12A1g  0A1g,  11A1u  1E1g,0.0005385164807134503,,,25,23
26,1,2644.4485839999998,1.2584534271853794e-30,0.050573,,,4294.819724,,, 2 0 0 0 0 0 4E2g, 1 0 0 0 0 3 0E1u,  10A2g  2E2g,  11A2u  1E1g,0.0007280109889280518,,,63,69
26,1,2644.777521000001,1.756878223373674e-34,0.014491,,,5742.905919,,, 3 0 0 0 0 3 0E1u, 0 1 0 0 3 0 0E1g,  17A1u  1E1g,  17A1g  1E1g,0.0009899494936611666,,,35,35
26,1,2644.9716599999992,6.134541012859937e-35,0.96131,,,7080.903172,,, 1 2 0 0 0 0 1E1g, 1 1 0 0 1 1 0A1u,  20A2g  1E1g,  19A2u  0A2g,0.000565685424949238,,,123,117
26,1,2645.4962909999995,7.026906623721249e-35,0.23825,,,6810.793522,,, 2 1 0 0 0 0 2A1g, 1 1 0 1 0 0 0E1u,  25A2g  0A2g,  25A2u  1E1g,0.0006708203932499369,,,153,153
26,1,2645.609015,7.560379989047182e-34,0.018144,,,5702.700524,,, 3 0 0 0 0 3 0E1u, 0 1 0 0 3 0 0E1g,  16A2u  1E1g,  16A2g  1E1g,0.00058309518948453,,,99,99
26,1,2645.9492760000003,1.1389882204825755e-25,0.13102,,,2009.359356,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 2 1 0E1u,   5A2g  2E2g,   6A2u  1E1g,0.0006324555320336758,,,33,39
26,1,2646.2344770000004,4.804732097095874e-26,0.006753100000000001,,,1483.836761,,, 1 0 0 0 3 0 0E1g, 0 0 0 0 2 0 0A2u,  10A1g  1E1g,  11A1u  0A2g,0.00058309518948453,,,21,23
26,1,2646.772597,6.567930719202277e-37,0.00018058,,,6162.920539,,, 0 2 0 0 2 1 0E1u, 1 1 0 1 0 0 0E1g,  13A2u  1E1g,  12A2g  1E1g,0.0005,,,81,75
26,1,2646.917251,7.692813779149541e-31,0.071147,,,4196.424021,,, 1 1 0 0 0 0 2A1g, 0 1 0 1 0 0 0E1u,   8A1g  0A1g,   9A1u  1E1g,0.0010816653826391967,,,17,19
26,1,2647.499395,1.3316343804071613e-37,0.0026459,,,6591.376675,,, 1 2 0 1 0 0 0E1g, 0 2 0 0 0 0 0A2u,   4A1g  1E1g,   5A1u  0A2g,0.00022360679774997898,,,9,11
26,1,2648.452030000001,2.528743615008524e-29,0.7290399999999999,,,4035.7234439999997,,, 0 2 0 0 0 0 0A1g, 1 0 0 3 0 0 0E1u,  12A1g  0A1g,  11A1u  1E1g,0.0007615773105863909,,,25,23
26,1,2648.517124,2.296037608077583e-35,2.3683000000000003e-05,,,5109.267218,,, 0 2 0 1 0 0 0E1u, 0 1 0 1 0 1 0A1g,  21A2u  1E1g,  21A2g  0A2g,0.0010816653826391967,,,129,129
26,1,2648.911714,8.724709032954241e-25,0.06943099999999999,,,1366.3990119999999,,, 1 0 0 0 3 0 0E1g, 0 0 0 1 1 0 0E2u,   3A2g  1E1g,   4A2u  2E2g,0.0010816653826391967,,,21,27
26,1,2649.0255310000002,1.9942484043712676e-24,0.23381,,,1425.507953,,, 0 1 0 0 0 0 1E1g, 0 0 0 0 1 1 0A1u,   9A1g  1E1g,   8A1u  0A1g,0.0008544003745317531,,,19,17
26,1,2649.0863029999996,1.1412728388169328e-26,0.035138,,,2154.2990210000003,,, 0 1 0 1 1 0 0E2g, 0 0 0 3 0 0 0E1u,  12A1g  2E2g,  13A1u  1E1g,0.0008602325267042626,,,25,27
26,1,2649.525082,1.1849055546309017e-41,1.6050999999999999e-06,,,7253.263964,,, 3 1 0 1 0 0 0E1g, 0 2 0 1 0 0 0E1u,   5A2g  1E1g,   5A2u  1E1g,0.00058309518948453,,,33,33
26,1,2650.7290089999997,5.349131977587444e-35,0.9461299999999999,,,6807.661825,,, 2 1 0 2 0 0 1E1u, 1 1 0 0 2 0 0A1g,  14A1u  1E1g,  14A1g  0A1g,0.0006324555320336758,,,29,29
26,1,2650.9510569999993,7.149792522718936e-34,0.00030379,,,4984.411489,,, 2 0 0 3 0 0 1E2u, 0 1 0 0 0 0 1E1g,  28A2u  2E2g,  29A2g  1E1g,0.0007211102550927978,,,171,177
26,1,2650.9577660000004,5.688552870258739e-24,0.40244,,,1524.418336,,, 0 1 0 1 0 0 0E1u, 0 0 0 0 1 0 1E2g,   8A2u  1E1g,   7A2g  2E2g,0.0006324555320336758,,,51,45
26,1,2651.1499479999993,4.415230519313632e-41,5.9412e-06,,,7251.639098000001,,, 3 1 0 1 0 0 0E1g, 1 1 0 0 2 1 0E1u,   5A2g  1E1g,   4A2u  1E1g,0.0004242640687119285,,,33,27
26,1,2651.3102560000007,2.0418251370887764e-24,0.43345,,,1524.4109369999999,,, 0 1 0 1 0 0 0E1u, 0 0 0 0 1 0 1E2g,   8A1u  1E1g,   7A1g  2E2g,0.0008944271909999159,,,17,15
26,1,2651.9028400000016,1.2645645243420094e-38,0.00097851,,,7337.126106999999,,, 1 2 0 0 2 0 0A2u, 0 2 0 0 0 0 1E1g,  14A2u  0A1g,  14A2g  1E1g,0.000565685424949238,,,87,87
26,1,2652.2240519999996,9.494268836653773e-40,5.8053e-05,,,7273.932722,,, 3 1 0 0 0 0 1E1u, 0 2 0 0 0 0 1E1g,  13A2u  1E1g,  12A2g  1E1g,0.0007615773105863909,,,81,75
26,1,2652.9782810000006,2.2332062891438233e-30,0.8880100000000001,,,4984.411489,,, 0 2 0 0 0 0 0A2u, 0 1 0 0 0 0 1E1g,  30A2u  0A1g,  29A2g  1E1g,0.000608276253029822,,,183,177
26,1,2653.393798,1.510257875077364e-25,0.39158000000000004,,,2455.87342,,, 0 1 0 1 0 1 0A1g, 0 0 0 0 2 1 0E1u,  21A2g  0A2g,  20A2u  1E1g,0.0006708203932499369,,,129,123
26,1,2653.5519490000006,1.073574390818331e-34,0.00011658,,,5109.267218,,, 1 1 0 2 0 0 1E1u, 0 1 0 1 0 1 0A1g,  20A2u  1E1g,  21A2g  0A2g,0.0007810249675906653,,,123,129
26,1,2653.876802,1.5043710458547025e-26,0.041571,,,2095.444134,,, 0 1 0 1 1 0 0E2g, 0 0 0 3 0 0 0E1u,  10A1g  2E2g,  11A1u  1E1g,0.0008544003745317531,,,21,23
26,1,2654.619132,3.307200302888708e-27,0.013937999999999999,,,2083.4997789999998,,, 0 1 0 0 1 1 0A1u, 0 0 0 0 3 0 0E1g,   6A1u  0A1g,   5A1g  1E1g,0.0010295630140987001,,,13,11
26,1,2654.6827030000013,1.759358639478615e-39,0.016888999999999998,,,8173.691126999999,,, 0 3 0 1 0 0 0E1g, 0 2 0 0 1 0 1E2u,  20A1g  1E1g,  19A1u  2E2g,0.0007211102550927978,,,41,39
26,1,2655.323517,2.3962491431130676e-24,0.37940999999999997,,,1542.806894,,, 0 1 0 1 0 0 0E1g, 0 0 0 0 2 0 0A2u,  12A1g  1E1g,  13A1u  0A2g,0.0004242640687119285,,,25,27
26,1,2655.400539,1.237802728785684e-33,0.028216,,,5702.700524,,, 0 2 0 0 1 1 0A1u, 0 1 0 0 3 0 0E1g,  17A2u  0A2g,  16A2g  1E1g,0.0006403124237432849,,,105,99
26,1,2656.11175,5.717385825333196e-29,0.0028049,,,2686.898182,,, 0 1 0 0 2 1 0E1g, 0 0 0 0 1 1 2E2u,  10A1g  1E1g,  10A1u  2E2g,0.0008602325267042626,,,21,21
26,1,2656.4073660000004,9.306536000255603e-28,0.018012,,,2622.853636,,, 2 0 0 0 2 0 0A2u, 1 0 0 0 0 0 1E1g,   6A2u  0A1g,   6A2g  1E1g,0.001,,,39,39
26,1,2656.5985830000004,4.123617639941019e-48,1.603e-23,,,2245.3604179999998,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 0 1 2E3u,  15A1g  2E2g,  15A1u  3E3g,0.0009486832980505138,,,31,31
26,1,2656.849897,2.503924983738178e-35,0.18615,,,6736.306168000001,,, 0 2 0 0 3 0 0E1g, 2 0 0 0 0 3 0E1u,  24A1g  1E1g,  23A1u  1E1g,0.0004123105625617661,,,49,47
26,1,2656.8853950000002,1.1711955311215342e-24,0.061538,,,1557.478416,,, 1 0 0 0 3 0 0E1g, 0 0 0 1 1 0 0E2u,  13A2g  1E1g,  13A2u  2E2g,0.0009055385138137417,,,81,81
26,1,2656.9671899999994,4.9671725544209595e-25,1.574,,,2174.835151,,, 0 1 0 0 1 1 0A2g, 0 0 0 0 2 1 0E1u,  13A1g  0A2g,  13A1u  1E1g,0.0004242640687119285,,,27,27
26,1,2656.9939999999997,4.951638177603686e-48,1.5845999999999997e-23,,,2176.856243,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 0 1 2E3u,  13A1g  2E2g,  13A1u  3E3g,0.00058309518948453,,,27,27
26,1,2657.1625639999993,3.6631090917951006e-34,0.028849,,,5742.905919,,, 0 2 0 0 1 1 0A1u, 0 1 0 0 3 0 0E1g,  18A1u  0A1g,  17A1g  1E1g,0.0009219544457292887,,,37,35
26,1,2657.2414499999995,8.402038470877094e-35,0.1174,,,6591.496031000001,,, 2 1 0 0 1 0 1E2g, 1 1 0 1 0 0 0E1u,  21A2g  2E2g,  21A2u  1E1g,0.0009486832980505138,,,129,129
26,1,2657.3095479999997,5.561578968320972e-25,1.5528,,,2115.751052,,, 0 1 0 0 1 1 0A2g, 0 0 0 0 2 1 0E1u,  11A1g  0A2g,  11A1u  1E1g,0.00058309518948453,,,23,23
26,1,2657.49647,5.677733722093338e-48,1.5458e-23,,,2091.824466,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 0 1 2E3u,  10A1g  2E2g,  10A1u  3E3g,0.0012041594578792295,,,21,21
26,1,2657.672272,2.1760232617021913e-34,0.09539700000000001,,,6298.501865,,, 2 1 0 0 0 0 2A2u, 1 1 0 1 0 0 0E1g,  16A2u  0A1g,  16A2g  1E1g,0.001140175425099138,,,99,99
26,1,2658.122586,9.103988164697359e-28,0.0058766999999999995,,,2374.425455,,, 0 1 0 0 2 0 0A2u, 1 0 0 0 0 0 0A1g,  17A1u  0A2g,  18A1g  0A1g,0.0007211102550927978,,,35,37
26,1,2658.1266459999997,5.2263588301533255e-34,0.051587,,,6089.160836,,, 2 1 0 1 0 0 0E1g, 0 1 0 2 0 0 1E1u,  26A2g  1E1g,  25A2u  1E1g,0.0004242640687119285,,,159,153
26,1,2658.5060170000006,9.07741942645807e-30,0.14772000000000002,,,4106.656940999999,,, 1 1 0 1 1 0 0E2u, 1 0 0 0 3 0 0E1g,  10A2u  2E2g,   9A2g  1E1g,0.0008544003745317531,,,63,57
26,1,2658.567728,9.586939450298883e-30,0.22121999999999997,,,4214.363811,,, 1 1 0 0 0 0 2A2u, 1 0 0 0 3 0 0E1g,  12A2u  0A1g,  13A2g  1E1g,0.0009055385138137417,,,75,81
26,1,2658.5862230000002,5.074443252208342e-36,0.051336,,,6807.646433,,, 2 1 0 0 1 0 1E2g, 1 1 0 1 0 0 0E1u,  25A1g  2E2g,  25A1u  1E1g,0.000608276253029822,,,51,51
26,1,2658.6059040000005,8.739603188689478e-26,0.33695,,,2243.3530969999997,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 2 1 0E1u,  15A1g  2E2g,  15A1u  1E1g,0.0004242640687119285,,,31,31
26,1,2658.8900100000005,5.987793095104644e-26,0.40460999999999997,,,2235.153385,,, 0 1 0 0 1 0 1E2g, 0 0 0 0 0 3 0E1u,   8A1g  2E2g,   7A1u  1E1g,0.0010816653826391967,,,17,15
26,1,2659.0150919999996,1.1181301451292745e-25,0.35486,,,2174.835151,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 2 1 0E1u,  13A1g  2E2g,  13A1u  1E1g,0.00058309518948453,,,27,27
26,1,2659.244484,7.700682978163962e-37,0.008086399999999999,,,6563.447385,,, 1 2 0 1 0 0 0E1g, 0 2 0 0 0 0 0A2u,   2A2g  1E1g,   2A2u  0A1g,0.0005385164807134503,,,15,15
26,1,2659.3760000000007,1.3242229620677293e-25,0.3703,,,2115.751052,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 2 1 0E1u,  11A1g  2E2g,  11A1u  1E1g,0.0007071067811865475,,,23,23
26,1,2659.919255,4.76224552798864e-34,0.015291999999999998,,,5760.387970000001,,, 1 1 0 4 0 0 0A2u, 0 1 0 0 0 3 0E1g,  16A2u  0A1g,  16A2g  1E1g,0.0006708203932499369,,,99,99
26,1,2660.129919,1.0868226569313056e-23,0.74045,,,1515.246183,,, 0 1 0 1 0 0 0E1u, 0 0 0 0 0 0 2A1g,   8A2u  1E1g,   7A2g  0A2g,0.000608276253029822,,,51,45
26,1,2660.221356,3.64609356415419e-25,0.39554,,,1995.0872760000002,,, 0 1 0 1 1 0 0E2g, 0 0 0 0 2 1 0E1u,   5A2g  2E2g,   5A2u  1E1g,0.001,,,33,33
26,1,2660.3021100000005,6.980687938426986e-26,0.25674,,,2132.674897,,, 0 1 0 1 1 0 0E2u, 0 0 0 0 3 0 0E1g,   9A1u  2E2g,   8A1g  1E1g,0.0007071067811865475,,,19,17
26,1,2660.3266370000006,5.578009795773955e-30,0.16226,,,4035.7234439999997,,, 1 1 0 1 0 1 0A1g, 1 0 0 3 0 0 0E1u,  12A1g  0A1g,  11A1u  1E1g,0.00058309518948453,,,25,23
26,1,2660.46215,2.559788499816937e-24,0.36366,,,1483.836761,,, 0 1 0 1 0 0 0E1g, 0 0 0 0 2 0 0A2u,  10A1g  1E1g,  11A1u  0A2g,0.00058309518948453,,,21,23
26,1,2661.4235750000007,6.869305910723681e-34,0.014967,,,5623.250558,,, 1 1 0 4 0 0 0A2u, 0 1 0 0 0 3 0E1g,  12A2u  0A1g,  12A2g  1E1g,0.0007071067811865475,,,75,75
26,1,2661.591464000001,6.467362560999819e-39,0.00083372,,,7241.197581999999,,, 3 1 0 1 0 0 0E1g, 1 1 0 3 0 0 0E1u,   5A2g  1E1g,   5A2u  1E1g,0.0005,,,33,33
26,1,2661.9744409999994,7.481296338881485e-34,0.014902,,,5568.842575,,, 1 1 0 4 0 0 0A2u, 0 1 0 0 0 3 0E1g,  10A2u  0A1g,  10A2g  1E1g,0.000848528137423857,,,63,63
26,1,2662.0555480000007,6.325483679296442e-26,0.15495,,,2025.9124219999999,,, 1 0 0 2 0 2 0E2g, 0 0 0 0 2 1 0E1u,   8A1g  2E2g,   7A1u  1E1g,0.0005385164807134503,,,17,15
26,1,2662.1587670000013,2.1276990084898387e-32,0.00039737,,,4074.1474009999997,,, 2 0 0 0 0 3 0E1u, 0 1 0 0 0 0 0A1g,  23A1u  1E1g,  24A1g  0A1g,0.000608276253029822,,,47,49
26,1,2662.3683949999995,3.7152055255089486e-33,0.085134,,,5702.700524,,, 0 2 0 1 1 0 0E2u, 0 1 0 0 3 0 0E1g,  17A2u  2E2g,  16A2g  1E1g,0.0007810249675906653,,,105,99
26,1,2663.3332720000008,2.361271274196256e-34,0.39298,,,6635.881015,,, 2 1 0 0 1 0 1E2g, 2 0 0 0 0 3 0E1u,  22A2g  2E2g,  21A2u  1E1g,0.0005385164807134503,,,135,129
26,1,2663.386893,4.094232404101198e-26,0.056073000000000005,,,2132.104539,,, 1 0 0 0 4 0 0A2u, 0 0 0 2 0 0 1E1g,   8A2u  0A1g,   7A2g  1E1g,0.0007810249675906653,,,51,45
26,1,2663.6290959999997,5.884034272486332e-26,0.0044078,,,1351.68163,,, 1 0 0 0 3 0 0E1g, 0 0 0 0 2 0 0A2u,   3A2g  1E1g,   4A2u  0A1g,0.0009219544457292887,,,21,27
26,1,2663.8784499999992,1.7484389576850144e-37,0.0054036,,,6558.792334000001,,, 1 2 0 1 0 0 0E1g, 0 2 0 0 0 0 0A2u,   2A1g  1E1g,   1A1u  0A2g,0.0008062257748298549,,,5,3
26,1,2665.0070180000002,6.784049793573372e-26,0.36425,,,2097.34527,,, 0 1 0 0 0 0 2A2u, 0 0 0 0 3 0 0E1g,   5A1u  0A2g,   6A1g  1E1g,0.001131370849898476,,,11,13
26,1,2665.6191739999995,1.3718734275788028e-26,0.055389999999999995,,,2151.049099,,, 1 0 0 0 4 0 0A2u, 0 0 0 2 0 0 1E1g,   9A1u  0A2g,   8A1g  1E1g,0.0006708203932499369,,,19,17
26,1,2665.838427,4.254882742813726e-26,0.045105,,,1989.470205,,, 0 1 0 1 1 0 0E2g, 0 0 0 3 0 0 0E1u,   5A2g  2E2g,   6A2u  1E1g,0.0006324555320336758,,,33,39
26,1,2666.1663519999993,7.1732001196896375e-37,0.0054084,,,6563.447385,,, 1 2 0 1 0 0 0E1g, 0 2 0 0 0 0 0A2u,   3A2g  1E1g,   2A2u  0A1g,0.0009219544457292888,,,21,15
26,1,2666.2941679999994,1.2061553415153887e-23,1.3349,,,1511.688398,,, 0 1 0 0 0 0 1E1u, 0 0 0 0 1 0 1E2g,  15A1u  1E1g,  15A1g  2E2g,0.0005,,,31,31
26,1,2666.4854870000004,9.784448766710388e-23,0.59614,,,835.020709,,, 0 1 0 0 0 0 0A1g, 0 0 0 1 0 0 0E1u,  10A1g  0A1g,   9A1u  1E1g,0.0005099019513592785,,,21,19
26,1,2666.5060190000004,7.14129952460854e-38,0.0090219,,,7236.2830269999995,,, 3 1 0 1 0 0 0E1g, 2 1 0 0 0 0 0A2u,   5A2g  1E1g,   4A2u  0A1g,0.0003605551275463989,,,33,27
26,1,2666.6674250000005,4.419601935472552e-23,1.3909,,,1265.7837630000001,,, 0 1 0 0 0 0 1E1u, 0 0 0 1 0 1 0A1g,   5A2u  1E1g,   5A2g  0A2g,0.0009486832980505138,,,33,33
26,1,2667.0021289999995,2.2282699876748874e-34,0.94039,,,6868.032881,,, 1 2 0 0 0 0 0A1g, 1 1 0 1 0 0 0E1u,  27A2g  0A2g,  26A2u  1E1g,0.0007071067811865475,,,165,159
26,1,2667.3236999999995,3.878130236648789e-24,0.46518999999999994,,,1483.836761,,, 0 1 0 0 0 0 1E1g, 0 0 0 0 2 0 0A2u,  12A1g  1E1g,  11A1u  0A2g,0.0005099019513592785,,,25,23
26,1,2667.405457,8.751572119776645e-32,0.033338,,,4655.308632,,, 1 1 0 2 0 0 1E1u, 0 1 0 1 1 0 0E2g,   6A2u  1E1g,   5A2g  2E2g,0.0006324555320336758,,,39,33
26,1,2667.5111469999993,4.120324861799405e-41,7.3868e-05,,,7688.858553,,, 0 3 0 1 0 0 0E1g, 1 1 0 2 0 2 0A2u,   3A2g  1E1g,   4A2u  0A1g,0.0006708203932499369,,,21,27
26,1,2667.6200789999994,1.4923869707631862e-30,0.12677,,,4175.721193,,, 1 1 0 0 0 0 2A1g, 0 1 0 1 0 0 0E1u,   8A1g  0A1g,   8A1u  1E1g,0.001,,,17,17
26,1,2667.965677,2.377721581576987e-37,0.0844,,,7747.365903,,, 1 2 0 0 2 0 0A1g, 3 0 0 0 2 0 0A2u,  23A2g  0A2g,  22A2u  0A1g,0.0009219544457292888,,,141,135
26,1,2668.2935070000003,3.242008607864524e-23,1.0135,,,1264.1576810000001,,, 0 1 0 0 0 0 1E1u, 0 0 0 0 1 0 1E2g,   5A2u  1E1g,   5A2g  2E2g,0.0009848857801796104,,,33,33
26,1,2668.4505200000012,9.333670935111526e-34,0.28171,,,6162.920539,,, 2 1 0 0 1 0 1E2u, 1 1 0 1 0 0 0E1g,  12A2u  2E2g,  12A2g  1E1g,0.0007211102550927978,,,75,75
26,1,2668.6147919999994,8.090216092174635e-25,0.39757,,,1920.43552,,, 0 1 0 0 1 0 1E2u, 0 0 0 0 2 0 1E1g,   8A2u  2E2g,   7A2g  1E1g,0.0004242640687119285,,,51,45
26,1,2668.67756,5.392779039759791e-26,0.41275,,,2354.4472379999997,,, 0 1 0 0 1 0 1E2g, 0 0 0 0 0 3 0E1u,  13A1g  2E2g,  12A1u  1E1g,0.0009219544457292887,,,27,25
26,1,2668.744958000001,1.0497449605837368e-33,0.29049,,,6109.14531,,, 2 1 0 0 1 0 1E2u, 1 1 0 1 0 0 0E1g,  10A2u  2E2g,  10A2g  1E1g,0.0006708203932499369,,,63,63
26,1,2669.1566029999994,8.983990967631555e-28,0.12335,,,2876.017519,,, 0 1 0 0 0 3 0E1g, 0 0 0 3 0 0 1E2u,   9A1g  1E1g,   8A1u  2E2g,0.0007211102550927978,,,19,17
26,1,2669.617088,3.98600783922544e-35,0.19925,,,6756.080568,,, 2 1 0 2 0 0 1E1u, 1 1 0 1 1 0 0E2g,  13A2u  1E1g,  12A2g  2E2g,0.0009219544457292887,,,81,75
26,1,2670.207132999999,6.0345730578896306e-37,0.012197,,,6591.376675,,, 1 2 0 0 0 0 1E1g, 0 2 0 0 0 0 0A2u,   4A1g  1E1g,   5A1u  0A2g,0.0005099019513592785,,,9,11
